Date,Time,Sender,Message,Cluster
,,,9.Gaea Igor Aprilliano🌻,1
,,,10. Farrel Herbie Al Ayyubi🌻,1
,,,11.  Fadel Putra Pratama🌻,1
,,,12. Muhammad Fadlan R.S.P🌻,1
,,,,1
,,,Sma n 1 kartasura,1
,,,1. Narendra Adinata O. R.🌻,1
,,,2. Syarif Ihsananto🌻,1
,,,3. Syahir Ihsananto🌻,1
,,,4. Enggar Adi Saputro🌻,1
,,,5. Muhammad Taufik Firdaus🌻,1
,,,6. Hafidz Yanas Al Irsyad🌻,1
,,,7. Bintang Pandu Perdana🌻,1
,,,8. Farrel Lazuardi Adnan🌻,1
,,,9. Agri Ardiyanto🌻,1
,,,10. Bily Irsyad Satria🌻,1
,,,11. Arkan Wahyu Syafiq🌻,1
,,,12. Muhammad Padri Putra N.🌻,1
,,,,1
,,,Sma muh pk,1
,,,1. Fikri akmal maulana🌻,1
,,,2. Isham Fawaz aufa🌻,1
,,,3. M. Safa al kholifa S.🌻,1
,,,4. Fatih thoriq al Faiz🌻,1
,,,5. roofi al dryharcha🌻,1
,,,6. Muhammad alfarel aslamsyah 🌻,1
,,,7. ⁠Arkan Bahi Haidar ali🌻,1
,,,8. Muhammad luqman daniswara panatagama🌻,1
,,,9. Bhara rahil ramadhan 🌻,1
,,,10. Kalingga maulana brilliant 🌻,1
,,,11. Faadhila Hilmiy aulia🌻,1
,,,12. Haikal adz dzaki🌻,1
,,,13. M. Rifat razan🌻,1
,,,14. Jusewa nabil Alfa Riyanto🌻,1
,,,,1
,,,smk muh 2 sragen,1
,,,1. FAHABLI SUWANDI🌻,1
,,,2. RIDWAN DANI FAUZY🌻,1
,,,3. ALI WIJAYA KUSUMA🌻,1
,,,4. MARCELLO PRATAMA🌻,1
,,,5. DANU SAPUTRO🌻,1
,,,6. RIKI MAULANA🌻,1
,,,7. BILGIS NUR HIDAYAT🌻,1
,,,8. RAMA ADIMAS PRAMUDYA🌻,1
,,,9. ALIKA YULIANO MUSLIM🌻,1
,,,10. PUTRA RAMADHAN,1
,,,ALROSIDIQ🌻,1
,,,,1
,,,maq yapi sani,1
,,,1. Dhiyaul Haq🌻,1
,,,2. Syahrial kurniawan akbar 🌻,1
,,,3. Dany Fajri Fadholi🌻,1
,,,4. Fairuz Adinata Alfasa 🌻,1
,,,5. Tsaqiful Amri 🌻,1
,,,6. Tufael Atsaqafi🌻,1
,,,7. Muhammad Afzal Harist 🌻,1
,,,8. Salman Saiful Ihsan🌻,1
,,,9. El Faruq🌻,1
,,,10. Laode Abdullah Al Mubarak🌻,1
,,,11. Rosyid Widodo🌻,1
,,,,1
,,,SMA AL-AMAANAH KARANGANYAR,1
,,,1. CHIRSON ZIDAN AUFA🌻,1
,,,2. ⁠FAHRI MIFTAKHUL HUDA🌻,1
,,,3. ⁠FAUZAN ALIFIAN MUSTAQIM🌻,1
,,,4. ⁠JAMALUDIN🌻,1
,,,5. ⁠MUHAMMAD AZIS ROYYAN🌻,1
,,,6. ⁠MUHAMMAD YUSUF🌻,1
,,,7. ⁠VINSA SATRIA PRATAMA🌻,1
,,,8. ⁠REYVAN AKBAR FADILAH🌻,1
,,,9. ⁠AHMAD YUSUF FAUZI FIRDAUZ🌻,1
,,,10. ⁠FAZA KAKA MAULANA🌻,1
,,,,1
,,,SMKN 3 SUKOHARJO,1
,,,1. Muhammad fadli Akansyah🌻,1
,,,2. ⁠Rizal Bekti Toresa🌻,1
,,,3. ⁠Wikan tiyoso Pandu utomo🌻,1
,,,4. ⁠Ahmad Yasin🌻,1
,,,5. ⁠Hanif Abdul Latif🌻,1
,,,6. ⁠irvan  Putra kusuma🌻,1
,,,7. ⁠Renal Agus Purnama🌻,1
,,,8. ⁠Abdullah Azzam🌻,1
,,,9. ⁠Roihan bagas ijaya🌻,1
,,,10. ⁠fernando Batu Aditama🌻,1
,,,11. ⁠Putra wahyu🌻,1
,,,,1
,,,SMAN 1 NGEMPLAK,1
,,,1. Fickar nur HidaYah🌻,1
,,,2. ⁠Muh. Bintang Al-Firdaus🌻,1
,,,3. ⁠kisnanto Febri Haryono🌻,1
,,,4. ⁠ilham Ikhwan Fauzan🌻,1
,,,5. ⁠Alvian nur Arifin🌻,1
,,,6. ⁠Naufal Dzaky Asyraf🌻,1
,,,7. ⁠Okta Aji Pamungkas🌻,1
,,,8. ⁠Rafael Resha Saputra🌻,1
,,,9. ⁠Zilldan Fadzillah Yahya🌻,1
,,,10. ⁠Mahendra Mandala putra🌻,1
,,,11. ⁠Faisal Ikhsan Syaifudin🌻,1
,,,12. ⁠Abyor Iska Dwi Handaka🌻,1
,,,13. ⁠Muhammad Jundi AlGhifari🌻,1
,,,,1
,,,SMKN 2 SRAGEN,1
,,,1. Ayhodya Pradana Dwi🌻,1
,,,2. ⁠Muh. Zacky Firanggah🌻,1
,,,3. ⁠Satria Putra Perdana🌻,1
,,,4. ⁠Riki Rahmad Ramadani🌻,1
,,,5. ⁠Riko Rahmad Ramadani🌻,1
,,,6. ⁠Farrel Wahyan🌻,1
,,,7. ⁠Mahir Daffa Haryanto🌻,1
,,,8. ⁠Reno Ananda Yudistira🌻,1
,,,9. ⁠Muhammad Faiz F🌻,1
,,,10. ⁠Deeko Maynaki Saputra🌻,1
,,,11. ⁠Faza Kori Pratama🌻,1
,,,12. ⁠Galang Bintang Firdauz🌻,1
,,,,1
,,,SMAN 1 TAWANGSARI,1
,,,1. Affend Riffaldo🌻,1
,,,2. ⁠M . Difa Ardian🌻,1
,,,3. ⁠Qaiza Lendi Fadyllan-,1
,,,4. ⁠Roqiib Albert🌻,1
,,,5. ⁠Fahri Muttaqin🌻,1
,,,6. ⁠Nikola Ashandi🌻,1
,,,7. ⁠Nugroho Prinanto🌻,1
,,,8. ⁠Febryan Agung Nugroho🌻,1
,,,9. ⁠Bimas Prasetyo-,1
,,,10. ⁠Rasya Yordan🌻,1
,,,11. ⁠Fajar Jenio Saputra🌻,1
,,,12. ⁠Herbayu Andre Oktavia🌻,1
,,,,1
,,,SMAN 1 SUKOHARJO B,1
,,,1. Muhammad Haikal Al Hakim 🌻,1
,,,2. ⁠Fauzan Arwanda Af Dau 🌻,1
,,,3. ⁠Gino Arianto🌻,1
,,,4. ⁠Irsyad Ajjihan 🌻,1
,,,5. Raffsanjani Tita Pangestu 🌻,1
,,,6. Alraya Vedanar Franstyawan 🌻,1
,,,7. ⁠Dhimas Rasyid Ramadhani 🌻,1
,,,8. Aprilio Baraka Agkaisyach 🌻,1
,,,9. Fathur Ainuur Rahman 🌻,1
,,,10. Septioluno Rizky Ramadhan 🌻,1
,,,11. Raesya Lintang 🌻,1
,,,12.  Ramadhan Yudhian Putra Nawawi🌻,1
,,,,1
,,,SMKN 2 KLATEN,1
,,,1. Dhida Herdiansyah🌻,1
,,,2. ⁠Rifki Nur Alfian⁠🌻,1
,,,3. ⁠Fabyan Azka Nugraha🌻,1
,,,4. ⁠Afrizal Aldi Pamungkas🌻,1
,,,5. ⁠Ilham Hanif Mustofa🌻,1
,,,6. ⁠Priyan Nur Ahmad🌻,1
,,,7. ⁠Rifa Aulia Rahman🌻,1
,,,8. ⁠Imam Nur Zaky🌻,1
,,,9. ⁠Muhammad Rosyid Abdullah🌻,1
,,,10. ⁠Jundi Nasrulloh🌻,1
,,,11. ⁠Ridwan Edo Pamungkas🌻,1
,,,12. ⁠Ahmad Fauzan🌻,1
,,,13. ⁠Yuslam Syaukani🌻,1
,,,14.⁠Azzam Dzaky Al Fadil🌻,1
,,,,1
,,,SMKN 1 TRUCUK,1
,,,1. Satrio Achmad Nugroho🌻,1
,,,2. ⁠Wisnu Kuncoro🌻,1
,,,3. ⁠Rheihan Adhi Prasetyo🌻,1
,,,4. ⁠Alfian Nurrahman🌻,1
,,,5. ⁠Ryan Dhika Rachmawan🌻,1
,,,6. ⁠Raihan Natrafan Juva Pratama🌻,1
,,,7. Erizkiyawan Sanda Saputra🌻,1
,,,8. ⁠Angga Praditya Saputra🌻,1
,,,9. ⁠Cristianto Noval Setya Jati🌻,1
,,,10. ⁠Dafa Dzikri🌻,1
,,,,1
,,,SMAN 8 SKA,1
,,,1. Muhammad Yuda Pratidina🌻,1
,,,2. Rasya Wijaya🌻,1
,,,3. Muhammad Fauzan Arfianda 🌻,1
,,,4. Kenta Madakari Wiratama🌻,1
,,,5. Yafi Raska Sabana🌻,1
,,,6. yohanes satriyo🌻,1
,,,7. Chairiansyah Adli Rizal M🌻,1
,,,8. Arfian Khozanatuha Ridniar🌻,1
,,,9. Andika raya 🌻,1
,,,10. Muhammad Fiersa Kautsar🌻,1
,,,11. Ismail Rafa Wijaya 🌻,1
,,,12. Arga Bimantara Putra🌻,1
,,,,1
,,,IPTEK WERU,1
,,,1.Panji rizky aldhany🌻,1
,,,2.Rangga mukti Wibowo 🌻,1
,,,3.Zanuar Andy Wibowo🌻,1
,,,4.Andy dwi prakoso🌻,1
,,,5.Wahyu Tian Saputra🌻,1
,,,6.Rama Styawan🌻,1
,,,7.Faiz bilal ramadhan🌻,1
,,,8.Reza bagus Saputro🌻,1
,,,9.Risky Ardiansyah🌻,1
,,,10.Wildan Fadlyardianto🌻,1
,,,11.Faqih Ahmad Taqiudin🌻,1
26/10/24,13.20.07,Inandra,@62895620490206 @6285854534950 @6282327867328 @6289675358785 @6285775087151 @6287804044937 @6282198045056 @6281218620232 @628993998600 @6285290474524 @6281393686086 @6281336917985 @6285865803536 @6289638972960,1
28/10/24,17.06.15,Afif TIF' 22,https://drive.google.com/drive/folders/1SaSVAxvIqpQWqG0oBWdGgSukRIezNbRh,1
28/10/24,17.06.20,Afif TIF' 22,@6281336917985,1
28/10/24,17.11.43,Sofia TIF ‘22,oke pippp gue share dulu,1
28/10/24,17.38.03,Rehan ECU,baju parti teko kapan?,1
28/10/24,17.38.30,Inandra,rung dibales og,1
28/10/24,17.38.50,Rehan ECU,pize to kik,1
29/10/24,10.54.45,Inandra,"Izin kak, ada konfirmasi dari tim produksi kami, bahwasannya apabila kaos cutton combed 30s warna putih, agak transparan kak, apakah tetap mau diproduksi atau mau ganti bahan 24 s ya kak?🙏🏻",1
29/10/24,10.55.12,Inandra,lapie iki konsep e,1
29/10/24,10.55.26,Afif TIF' 22,kat wingi rong diproduksi to😅,1
,,,"‎[29/10/24, 10.55.59] Inandra: ‎stiker tidak disertakan",1
,,,"‎[29/10/24, 10.56.17] Afif TIF' 22: ‎stiker tidak disertakan",1
29/10/24,11.11.44,Sofia TIF ‘22,nemen banget dicklo,1
29/10/24,11.11.47,Sofia TIF ‘22,mentolo aku,1
29/10/24,14.41.39,Labib,kae dibales sek diklo,1
29/10/24,14.51.35,Sofia TIF ‘22,sepakat kan,1
29/10/24,14.52.06,Rehan ECU,24s?,1
29/10/24,14.52.19,Sofia TIF ‘22,30,1
29/10/24,14.52.25,Sofia TIF ‘22,duet e renek Rego semono,1
29/10/24,14.52.52,Rehan ECU,koyo kaos partai ora wi nko 😔,1
29/10/24,14.53.16,Sofia TIF ‘22,yo tipis yakne,1
29/10/24,14.53.42,Sofia TIF ‘22,la regone ra ngotak,1
29/10/24,14.55.30,Rehan ECU,diclo bikin kecewa 😔,1
29/10/24,14.55.37,Rehan ECU,piro 24s?,1
29/10/24,14.56.39,Faezz,lahhhhhhhh,1
29/10/24,14.56.43,Sofia TIF ‘22,gini kan awal e sepakat 30s krn harga ne anjlok bgt dapet 85 kaos sm lanyard to makane ambil itu soale kalo ga di nego 1 kaos 30s aja hargane 76,1
29/10/24,14.57.11,Sofia TIF ‘22,nah ternyata dicklo kui pas bayar regone di podone ttp 76,1
29/10/24,14.57.23,Sofia TIF ‘22,‎Pesan ini dihapus.,1
,,,"‎[29/10/24, 14.57.36] Sofia TIF ‘22: ‎stiker tidak disertakan",1
,,,"‎[29/10/24, 15.14.24] Inandra: ‎stiker tidak disertakan",1
29/10/24,15.37.33,Dinta TIF '22,Mau menginfokan jika dana prodi lkti dan animasi telah dikembalikan,1
29/10/24,15.52.19,Inandra,@6282327867328,1
29/10/24,15.52.39,Faezz,malas iso di nggo jajan,1
29/10/24,15.53.25,Inandra,jangan lupa ya @62895620490206 @6285854534950 @6282327867328 @6289675358785 @6285775087151 @6287804044937 @6282198045056 @6281218620232 @628993998600 @6285290474524 @6281393686086 @6281336917985 @6285865803536 @6289638972960,1
29/10/24,15.54.46,Salwa TIF '22,Humas,1
,,,1. Faiz Arfian Ilhami,1
,,,2. Muh. Fatkhur Rozaq Nur Abin,1
,,,3. Salwa Qurrota A'yun Putri Riyansyah,1
,,,4. Adhiyaksa Vian Nugroho,1
,,,5. Edwin Helmi Setiawan,1
,,,6. Nabilla Puspita Sari,1
,,,7. Nam Anas Darmawan,1
,,,8. Tsania Amiratus Sholehah,1
,,,9. Aqila Shafa Fazira,1
,,,10. Damar Galih Abdurrahman,1
29/10/24,16.01.59,Inandra,"nah ini contoh yang baik, gek ndang sie lain",1
29/10/24,16.10.33,Jumiana TIF '22,Jadine sertif e 2?,1
29/10/24,16.10.40,Inandra,hoo per sub yak,1
29/10/24,16.10.57,Inandra,"ttd ne pak nurgi, ketum, ketupat terkait",1
29/10/24,19.31.42,Tutut TIF ‘22,Konsum :,1
,,,1. Hilda Nasywa Nurhaliza,1
,,,2. ⁠Tutut Bagiawati,1
,,,3. ⁠Safira Nur Ardiani,1
,,,4. ⁠Kenza Rivando Arghata,1
,,,5. ⁠Farrel Firstiyanti Putri Nugroho,1
,,,6. ⁠Muhammad Kamil Habibulloh,1
,,,7. ⁠Maulana Irfan Ardiansyah,1
,,,8. ⁠Nasywa Daniz Azizah,1
,,,9. ⁠Mahendra Dhanar P.,1
,,,10. ⁠Puri Chandra Sentosa,1
29/10/24,19.32.14,Inandra,"lanjut, baru 2 sie",1
29/10/24,19.33.55,Safridha,1. Revito Pradipa Tandijo Putra (L200220094),1
,,,2. Safridha Audi Apriliasunfity (L200220019),1
,,,3. Galardhia Zain Azzahra (L200220099),1
,,,4. Kurniawan Bagaskara (L200214253),1
,,,5. Adinda Putri Nur Fadila (L200230257),1
,,,6. Angelita Clara Maghareta (L200230139),1
,,,7. Ghurrotun Niswah Kafi (L200230055),1
,,,8. Lutfi Syahrul Ramdani (L200230039),1
,,,9. Narendra Satya Adikurniawan (L200230209),1
,,,10. Ganza Wajendra Ekasakti (L200230141),1
29/10/24,19.39.46,Sofia TIF ‘22,Sponsor : ,1
,,,1. Ihtifazhuddudin Izam Yustisio,1
,,,2. ⁠Sofi Anjarwati,1
,,,3. ⁠Pramudya amara setyaningtyas,1
,,,4. ⁠Rendy Priyananda Saputra,1
,,,5. ⁠Resya Lusiara,1
,,,6. ⁠Abdul rahman qalbun salim,1
,,,7. ⁠Nashwa Mohammad abdat,1
,,,8. ⁠Suryani elmaghfiroh,1
29/10/24,19.41.02,Faezz,sitikmen pik,1
29/10/24,19.41.32,Sofia TIF ‘22,tambahono anggotamu,1
,,,"‎[29/10/24, 19.41.44] Sofia TIF ‘22: ‎stiker tidak disertakan",1
29/10/24,19.44.09,Inandra,"kurang kesek, perkap, dekdok",1
29/10/24,19.54.12,Rechin TIF '22,*Kesek* ,1
,,,⁠1. Anindya Lutfia Apsari,1
,,,2. Rechin Zaqia Aurista,1
,,,3. Dian Sasya Fitriani,1
,,,4. Hasna Rofifah Mahasin Yumna,1
,,,5. Victor Gallant Smart,1
,,,6. Amelia Putricia Wardani,1
,,,7. Amrul Haq Al-Bina'i,1
,,,8. Athaya Fajar Syallendra,1
,,,9. Azka Saniyyah,1
29/10/24,19.56.55,Gilang TIF '22,PERKAP,1
,,,1. Gilang Sri Nayaka (L200220263),1
,,,2. Stiven Akbar Firmansyah (L200210226),1
,,,3. Farrel Najdin Alfadillah (L200230161),1
,,,4. Nuril Anwar (L200230123),1
,,,5. Alfirda Moqta Darmawan (L200220260),1
,,,6. ⁠Ilham Syah Arouf Amaruloh Darmawan (L200230146),1
,,,7. Mohammad shakeel zain (L200230102),1
,,,8. Nursaid Fadilah Rohman (L200234047),1
,,,9. Fauzan Bayu Samudra (L200220223),1
,,,10. Viki Julian Avinda Nur Ependi (L200210026),1
29/10/24,20.04.48,Inandra,sip sip,1
29/10/24,20.04.56,Inandra,@6282198045056 @62895620490206,1
29/10/24,20.05.14,Afif TIF' 22,seng ketupat sub gagal ditulis opo,1
29/10/24,20.05.39,Afif TIF' 22,rahasia,1
29/10/24,20.05.59,Inandra,joh ngawur tenan,1
29/10/24,20.06.11,Inandra,@6289525810545 @6281225316790 meh mlebu ndi,1
29/10/24,20.06.15,Afif TIF' 22,yo seng cancel maksude,1
29/10/24,20.06.33,Nirot TIF '22,suwun,1
29/10/24,20.06.45,Inandra,sakit hati,1
,,,"‎[29/10/24, 20.06.52] Afif TIF' 22: ‎stiker tidak disertakan",1
29/10/24,20.07.02,Afif TIF' 22,jare rehan,1
29/10/24,20.07.22,Afif TIF' 22,koe jenenge opo,1
29/10/24,20.07.24,Nirot TIF '22,mlz mlz,1
29/10/24,20.07.29,Afif TIF' 22,labib jenenge opo,1
29/10/24,20.08.03,Inandra,"aku ketua pelaksana, sg liyane ketua panitia sub kegiatan",1
29/10/24,20.08.14,Inandra,labib raintuk sertif i to😭,1
29/10/24,20.08.24,Jumiana TIF '22,Biarin🤣,1
29/10/24,20.08.39,Afif TIF' 22,kecewa sih nek aku ngono kui,1
29/10/24,20.08.41,Nirot TIF '22,sie keamanan,1
29/10/24,20.09.02,Inandra,kei penanggungjawab wae,1
29/10/24,20.09.18,Inandra,opo steering comitte,1
29/10/24,20.09.23,Afif TIF' 22,manut,1
29/10/24,20.09.29,Afif TIF' 22,ndang tentuke wae,1
29/10/24,20.09.31,Inandra,yo penanggung jawab,1
29/10/24,20.09.32,Labib,yo digawekne no hos,1
29/10/24,20.09.35,Inandra,libra taek,1
29/10/24,20.09.40,Inandra,yo bos,1
29/10/24,20.09.45,Labib,wkwkw,1
29/10/24,20.09.46,Inandra,sie keamanan wae po bib wkwk,1
29/10/24,20.09.53,Jumiana TIF '22,Ini yg list dua subnya dapet semua kah?,1
29/10/24,20.09.53,Afif TIF' 22,raiso,1
29/10/24,20.09.55,Labib,iki wae,1
29/10/24,20.10.13,Afif TIF' 22,hansip pie?,1
29/10/24,20.10.21,Inandra,iya berarti,1
29/10/24,20.10.30,Afif TIF' 22,iki ndang digateke,1
29/10/24,20.10.33,Inandra,ra mood guyon,1
29/10/24,20.10.50,Afif TIF' 22,@6289516556760 mood en,1
29/10/24,20.11.47,Afif TIF' 22,p,1
29/10/24,20.11.50,Afif TIF' 22,p,1
29/10/24,20.11.57,Afif TIF' 22,ndang meh digaeke kok,1
29/10/24,20.12.13,Nirot TIF '22,Lebok ne Humas wae aku,1
29/10/24,20.12.27,Nirot TIF '22,dadi bocahe @6282327867328,1
29/10/24,20.12.38,Afif TIF' 22,po gelem iz @6282327867328,1
29/10/24,20.12.43,Rehan ECU,aku meneng,1
29/10/24,20.12.51,Afif TIF' 22,maaf,1
29/10/24,20.12.52,Nirot TIF '22,banke,1
29/10/24,20.13.48,Faezz,mohhhh,1
,,,"‎[29/10/24, 20.13.56] Rehan ECU: ‎stiker tidak disertakan",1
,,,"‎[29/10/24, 20.14.25] Faezz: ‎stiker tidak disertakan",1
29/10/24,20.14.26,Nirot TIF '22,suwun,1
29/10/24,20.14.40,Salwa TIF '22,suwooonnnnnn 😭😭,1
29/10/24,20.14.47,Faezz,"tanya pj saja,saya anggota",1
29/10/24,20.15.16,Inandra,yowes faiz kei sertif anggota humas,1
29/10/24,20.15.20,Rehan ECU,sertif e fais anggota humas Brati,1
29/10/24,20.15.55,Faezz,wopppp tak nak,1
29/10/24,20.16.01,Faezz,tak bisaaa,1
29/10/24,20.16.03,Heidar 2,Tak perkab wae melu bang gilang,1
29/10/24,20.16.20,Heidar 2,"Suwun pip, guk",1
29/10/24,20.16.24,Faezz,aku biasane ddi anak e nirot moso sak iki nitot anakku,1
29/10/24,20.16.38,Afif TIF' 22,dikon rehan mau,1
29/10/24,20.16.38,Nirot TIF '22,rasah merendah,1
29/10/24,20.16.55,Faezz,ra merendah,1
,,,"‎[29/10/24, 20.17.06] Heidar 2: ‎stiker tidak disertakan",1
29/10/24,20.17.55,Rehan ECU,jeneng ku ganti weh ws ora rehan neh,1
29/10/24,20.17.56,Rehan ECU,robun,1
29/10/24,20.18.59,Inandra,rasah dikei wae rehan,1
29/10/24,20.19.18,Faezz,robun tantrum,1
,,,"‎[29/10/24, 20.28.32] Rehan ECU: ‎stiker tidak disertakan",1
29/10/24,20.28.38,Rehan ECU,eben,1
31/10/24,18.59.15,Jumiana TIF '22,@6281336917985 Pocari kemarin logone dimna Copi?,1
31/10/24,19.00.51,Inandra,ini,1
31/10/24,19.01.24,Jumiana TIF '22,Terimakasih,1
31/10/24,19.09.30,Sofia TIF ‘22,nah itu,1
31/10/24,19.10.32,Inandra,publikasi baksos meh piye ngko?,1
31/10/24,19.10.47,Inandra,besok post penutupan parti ya,1
31/10/24,19.13.42,Jumiana TIF '22,"Cuma buat pamflet total donasi, tapi nanti disalurin kemananya belum ada kah?",1
31/10/24,19.13.51,Jumiana TIF '22,Siap,1
31/10/24,19.14.07,Inandra,mau disalurinnya ke lazismu si,1
31/10/24,19.14.21,Inandra,@6281231715679,1
31/10/24,19.14.33,Jumiana TIF '22,Okok,1
31/10/24,19.14.46,Dinta TIF '22,Total donasi wait,1
31/10/24,19.14.50,Dinta TIF '22,Meh disalurin kapan,1
31/10/24,19.17.18,Inandra,sesok,1
31/10/24,19.19.53,Dinta TIF '22,total baksos : 510.000 permalam ini,1
31/10/24,19.20.48,Inandra,wes nambah o,1
31/10/24,19.21.46,Dinta TIF '22,Ho o mau enek siji sg lali tak jumlah,1
31/10/24,19.26.34,Dinta TIF '22,ono tambahan neh,1
31/10/24,19.26.38,Dinta TIF '22,Tak rekap sesok,1
31/10/24,19.26.47,Inandra,nggih,1
31/10/24,19.27.20,Dinta TIF '22,iki meh dikasih langsung?,1
,,,"‎[31/10/24, 19.39.48] Jumiana TIF '22: DOKUMENTASI.png ‎dokumen tidak disertakan",1
,,,"‎[31/10/24, 19.39.48] Jumiana TIF '22: CLOSINGAN PARTI.png ‎dokumen tidak disertakan",1
31/10/24,19.40.18,Jumiana TIF '22,Itu buat penutupan besok nek ada yg mau direvisi bilang aja,1
31/10/24,20.23.44,Inandra,josjisjuss,1
31/10/24,20.23.49,Inandra,hoo din la meh piye,1
31/10/24,20.29.54,Dinta TIF '22,okee,1
31/10/24,20.39.40,Dinta TIF '22,besok jam brp?,1
31/10/24,20.53.22,Inandra,waduh lakui,1
31/10/24,20.53.27,Inandra,aku rung mulih,1
31/10/24,20.55.25,Dinta TIF '22,nah kui aku yo rung ng solo,1
01/11/24,13.24.50,Inandra,info baksos fix,1
01/11/24,13.25.05,Inandra,nggolek info sek nek nyalurke ng lazismu piye konsep e,1
01/11/24,19.17.47,Inandra,enak e post baksos kapan ki?,1
01/11/24,19.23.16,Jumiana TIF '22,Mau disalurin kapan?,1
01/11/24,19.29.05,Dinta TIF '22,baksos 580,1
01/11/24,19.31.35,Nirot TIF '22,"Alhamdulillah, tapi ketok nanggung",1
01/11/24,19.31.39,Nirot TIF '22,Genepi drong,1
01/11/24,19.31.51,Sofia TIF ‘22,yo koe wae rot,1
01/11/24,19.31.56,Sofia TIF ‘22,genepono 20k e,1
01/11/24,19.32.08,Nirot TIF '22,Hmmm😁,1
01/11/24,19.43.26,Faezz,mbuk genepi kumismu tambah klimis rot,1
01/11/24,19.46.05,Nirot TIF '22,moh nek ngono,1
02/11/24,10.47.37,Dinta TIF '22,jadine meh disalurkan kapan?,1
02/11/24,13.07.14,Faezz,ke dana ku aja din,1
02/11/24,18.30.56,Inandra,bingungz,1
02/11/24,18.31.04,Inandra,publikasi dlu ae na @6282198045056,1
02/11/24,18.33.03,Jumiana TIF '22,Fixnya 600 kah?,1
02/11/24,18.33.12,Jumiana TIF '22,Up sekarang?,1
02/11/24,18.33.24,Dinta TIF '22,580 ana,1
02/11/24,18.33.42,Jumiana TIF '22,Nanggung amat😁,1
02/11/24,18.34.21,Jumiana TIF '22,Intine di salurkan ke lazizmu kan?,1
02/11/24,18.42.11,Dinta TIF '22,Baksos jadi 700rb,1
02/11/24,18.42.34,Inandra,wow,1
02/11/24,18.43.08,Faezz,makasih anaaa,1
02/11/24,18.43.49,Jumiana TIF '22,Bukan akuuuu😭,1
02/11/24,18.51.22,Faezz,nanggung ana 300 rbu lagi satu juta,1
02/11/24,18.55.30,Jumiana TIF '22,Ayoo nambahin iz😁,1
02/11/24,18.56.11,Faezz,baru aja di tagih dinta bayar kas anaa😔,1
02/11/24,18.57.10,Jumiana TIF '22,Kalo soal ini aku ngga ikut²😭,1
02/11/24,18.58.35,Dinta TIF '22,😃😃😃,1
,,,"‎[02/11/24, 20.26.36] Inandra: ‎stiker tidak disertakan",1
,,,"‎[04/11/24, 13.18.02] Inandra: ‎gambar tidak disertakan",1
04/11/24,13.18.41,Dinta TIF '22,opo wi,1
04/11/24,13.20.28,Inandra,@6282198045056,1
04/11/24,13.20.58,Inandra,tolong kaos,1
04/11/24,13.35.08,Jumiana TIF '22,https://www.canva.com/design/DAGNkfwqTE0/JpCQJj_3rcrfSidjgJ8_8Q/edit?utm_content=DAGNkfwqTE0&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton,1
04/11/24,13.55.09,Jumiana TIF '22,Bentar deh tak pindahin ke Corel aja,1
04/11/24,16.37.41,Inandra,golek info lazismu din,1
04/11/24,16.37.46,Inandra,corone donasi piye,1
04/11/24,16.50.17,ReviTO,"Dateng lgsg wae, ky e nanti ada banyak program e, donasinya mau disalurkan ke program yang mana",1
04/11/24,16.50.25,Inandra,makane meh sg ndi,1
04/11/24,16.50.35,ReviTO,Sek,1
04/11/24,16.51.19,ReviTO,"Seng kemanusiaan pokoke, sek enek pilihane neng web",1
,,,"‎[04/11/24, 16.51.58] ReviTO: ‎gambar tidak disertakan",1
04/11/24,16.52.08,Inandra,palestine?,1
04/11/24,16.52.41,ReviTO,Iki umum,1
04/11/24,16.53.48,ReviTO,Btw taun lalu panti kui donasi ne berupa opo,1
04/11/24,16.54.00,Inandra,barang kro duit,1
04/11/24,16.54.10,Inandra,iyo to @6281231715679,1
04/11/24,16.54.17,ReviTO,Total e brp,1
04/11/24,16.57.04,Dinta TIF '22,Ho o,1
04/11/24,16.57.50,Dinta TIF '22,Tapi barang e kita beli sendiri koyoe,1
04/11/24,17.00.59,Inandra,tolong dihandle ya baksos e,1
04/11/24,17.01.46,ReviTO,Ssk tak parani lazizmu ne,1
04/11/24,17.02.06,ReviTO,Nek rodo ribet ngko alternatif e donasi ke panti lagi saja,1
04/11/24,17.02.31,ReviTO,Donasi tok tanpa perlu gawe acara,1
05/11/24,18.09.07,Dinta TIF '22,@628993998600 piye to jadine?,1
05/11/24,18.13.58,ReviTO,"Sek rung sido, btw lazismu kro lazis kui podo ora, wedine salah anjay",1
05/11/24,18.16.48,Inandra,lazis opo,1
05/11/24,18.16.59,Inandra,lazis tok bedo,1
05/11/24,18.17.04,Inandra,lazismu nggone muhammadiyah,1
05/11/24,18.18.06,ReviTO,Lazismu brrti kantor e seng banjarsari kui,1
05/11/24,18.18.19,Inandra,hooh banjarsari,1
05/11/24,18.19.55,ReviTO,Yawes,1
,,,"‎[06/11/24, 10.17.53] ReviTO: ‎gambar tidak disertakan",1
06/11/24,10.41.45,ReviTO,*Bantuan tidak ada minimal nominal*,1
,,,,1
,,,*Program bulan ini*,1
,,,,1
,,,- Santunan marbot masjid,1
,,,- Bantuan UMKM,1
,,,- Peduli guru (sasaran guru TK),1
,,,,1
,,,*Program kemanusiaan terdekat*,1
,,,- Bencana gunung lewotobi,1
,,,,1
